URL,Question,Answer
https://mapleleafshotstove.com/2024/11/24/toronto-maple-leafs-vs-utah-hockey-club-game-21-preview-projected-lines-tv-info/,Berube on why Fraser Minten is so trustworthy despite his lack of experience:,"It goes back to a great draft pick, finding a player who is so responsible at a young age. You guys aren’t on the bench, but just hearing him talk on the bench and how he sees the game, he says all the right things. You don’t see young guys do that very often. He is already doing it at a very young age with very little experience. It is great to see. It’s refreshing. It really is."
https://mapleleafshotstove.com/2024/11/24/toronto-maple-leafs-vs-utah-hockey-club-game-21-preview-projected-lines-tv-info/,Minten on the keys to success for his line with Nikita Grebenkin and Alex Nylander:,"We just have to be simple with pucks and forecheck, using our speed to get pucks back on the forecheck. From there, let the skill make things happen. Those guys are really good when they get it back, so we have to make sure we are forechecking hard to retrieve pucks, and we’ll go from there."
https://mapleleafshotstove.com/2024/11/24/toronto-maple-leafs-vs-utah-hockey-club-game-21-preview-projected-lines-tv-info/,Minten on the keys to success in the net-front role on the top power-play unit:,"Try not to overcomplicate it too much. Get the goalie’s eyes, get in sight lines, try to get pucks back, get some tips, get some screens, and cause a little chaos. You can draw a defender with you. If you’re going backdoor, you give them a little more space. Be ready for anything coming to you. They are great players, so just try to read off of them, and hopefully, it goes well."
https://mapleleafshotstove.com/2024/11/24/toronto-maple-leafs-vs-utah-hockey-club-game-21-preview-projected-lines-tv-info/,Minten on his experience level in front of the net on the power play:,"In junior, I was mostly a flank guy with the puck more, but last year, I kind of got into it more at the end of the year, and I have been playing that role with theMarliesevery game so far this year."
https://mapleleafshotstove.com/2024/11/24/toronto-maple-leafs-vs-utah-hockey-club-game-21-preview-projected-lines-tv-info/,Minten on Morgan Rielly’s guidance at the NHL level:,"He has been amazing. We have a lot in common, being from the same place. He took me under his wing a little bit and has been super nice. It makes it easy when you are coming in at 18 or 19 and there is a guy who comes to talk to you and is a really nice, supportive guy and friend. He has been awesome."
https://mapleleafshotstove.com/2024/10/21/toronto-maple-leafs-vs-tampa-bay-lightning-game-5-projected-lines-tv-info/,Jon Cooper on the challenge presented by the Leafs under Craig Berube:,"It’s the same cast of characters. They have a good team and are hunting north of 100 points. I know Sheldon (Keefe) and Craig (Berube) — two different styles, but they both win. They have some pushback in their game. I’d expect nothing less."
https://mapleleafshotstove.com/2024/10/21/toronto-maple-leafs-vs-tampa-bay-lightning-game-5-projected-lines-tv-info/,Craig Berube on the challenge presented by the Lightning:,"This team knows how to win, for one. They have been a very good team for a long time. Their top line is as good as it gets in the league. Very dangerous. The power play is dangerous, too, and there is a great goaltender in net."
https://mapleleafshotstove.com/2024/10/21/toronto-maple-leafs-vs-tampa-bay-lightning-game-5-projected-lines-tv-info/,Berube on the difficulty of shutting Nikita Kucherov down:,"It is hard. He is elite. It is about trying to take away his options as much as we can and pressuring him. We have to be hard on their skill tonight. That is probably the best way to approach it. In saying that, he is an elite player. He will make plays."
https://mapleleafshotstove.com/2024/10/21/toronto-maple-leafs-vs-tampa-bay-lightning-game-5-projected-lines-tv-info/,Berube on the challenge of going from facing Igor Shesterkin on Saturday night to Andrei Vasilevskiy tonight:,"Well, they’re both very good. We had plenty of opportunities last game. We missed the net at crucial times. It could’ve made a difference. We can do a better job of creating second and third opportunities around the net with more scrums and get some dirty goals on these guys. That is how you have to approach it."
https://mapleleafshotstove.com/2024/10/21/toronto-maple-leafs-vs-tampa-bay-lightning-game-5-projected-lines-tv-info/,Berube on why now was the right time to re-insert Max Pacioretty into the lineup:,"I don’t know if it is a time thing. We have been playing pretty well. We didn’t win last game, so we are just making a lineup change. We have back-to-back games here. I have an opportunity to get fresh guys in there and keep guys fresh for the next game."
https://mapleleafshotstove.com/2024/10/21/toronto-maple-leafs-vs-tampa-bay-lightning-game-5-projected-lines-tv-info/,Chris Tanev on the painful shot block on Saturday night:,"It didn’t feel great. Sometimes, they get you in the spot where you get a dead leg, and you can’t move. That is sort of what that one did there. I have been hit there plenty, but sometimes you get one in that spot, and it doesn’t feel great."
https://mapleleafshotstove.com/2024/10/21/toronto-maple-leafs-vs-tampa-bay-lightning-game-5-projected-lines-tv-info/,Tanev on the challenge of matching up against Kucherov:,Hell of a player. He plays the game at his own pace. He’ll slow it down. He’ll speed it up. We can’t let him dictate and control the game. We have to try to take as much time and space away from him as we can.
